Postcode,Ward,Longitude,Latitude
OX1 4JD,Holywell Ward,-1.2516562,51.75135135
OX1 4JE,Holywell Ward,-1.25057791,51.75173112
OX1 4JF,Holywell Ward,-1.2534803,51.75054473
OX1 4JL,Holywell Ward,-1.254748,51.75185652
OX1 4JS,Hinksey Park Ward,-1.25548685,51.74568409
OX1 4JT,Hinksey Park Ward,-1.25742671,51.7457503
OX1 4JU,Hinksey Park Ward,-1.25653704,51.74612232
OX1 4JX,Hinksey Park Ward,-1.26016312,51.74671164
OX1 4LA,Holywell Ward,-1.25613283,51.74603884
OX1 4LB,Holywell Ward,-1.25613283,51.74603884
OX1 4LD,Hinksey Park Ward,-1.25540467,51.74539584
OX1 4LE,Hinksey Park Ward,-1.25654217,51.74492649
OX1 4LF,Hinksey Park Ward,-1.25777558,51.74479042
OX1 4LG,Hinksey Park Ward,-1.25777132,51.74505114
OX1 4LH,Hinksey Park Ward,-1.25785056,51.7455192
OX1 4LJ,Hinksey Park Ward,-1.25884226,51.74599301
OX1 4LL,Hinksey Park Ward,-1.25833754,51.74585495
OX1 4LN,Hinksey Park Ward,-1.25877299,51.74668491
OX1 4LP,Hinksey Park Ward,-1.25961891,51.74633058
OX1 4LQ,Hinksey Park Ward,-1.25679211,51.74558444
OX1 4LR,Hinksey Park Ward,-1.25941342,51.74560997
OX1 4LS,Hinksey Park Ward,-1.25900097,51.74425866
OX1 4LT,Hinksey Park Ward,-1.25840733,51.74247462
OX1 4LU,Hinksey Park Ward,-1.25804964,51.74132146
OX1 4LW,Hinksey Park Ward,-1.25917683,51.7459052
OX1 4LX,Hinksey Park Ward,-1.25810409,51.74241876
OX1 4LY,Hinksey Park Ward,-1.25777331,51.74139164
OX1 4LZ,Hinksey Park Ward,-1.25825001,51.7432379
OX1 4NA,Hinksey Park Ward,-1.26003306,51.74403138
OX1 4ND,Hinksey Park Ward,-1.25927249,51.74625647
OX1 4NG,Hinksey Park Ward,-1.26165539,51.7458039
OX1 4NH,Hinksey Park Ward,-1.26039388,51.74588588
OX1 4NJ,Hinksey Park Ward,-1.26114889,51.74666389
OX1 4NQ,Hinksey Park Ward,-1.26165539,51.7458039
OX1 4NX,Hinksey Park Ward,-1.25783978,51.74352303
OX1 4NY,Hinksey Park Ward,-1.25788948,51.74402686
OX1 4NZ,Hinksey Park Ward,-1.25845915,51.74373374
OX1 4PA,Hinksey Park Ward,-1.25716103,51.74340186
OX1 4PD,Hinksey Park Ward,-1.25616973,51.74379121
OX1 4PE,Hinksey Park Ward,-1.25594671,51.74325931
OX1 4PG,Hinksey Park Ward,-1.25660462,51.74288583
OX1 4PJ,Hinksey Park Ward,-1.25747989,51.74250473
OX1 4PL,Hinksey Park Ward,-1.2556538,51.74257411
OX1 4PN,Hinksey Park Ward,-1.25551343,51.74318464
OX1 4PP,Hinksey Park Ward,-1.25323716,51.74332306
OX1 4PQ,Hinksey Park Ward,-1.25720016,51.7427817
OX1 4PR,Hinksey Park Ward,-1.25521711,51.74270622
OX1 4PS,Hinksey Park Ward,-1.25301915,51.74073214
OX1 4PT,Hinksey Park Ward,-1.25637375,51.74194926
OX1 4PU,Hinksey Park Ward,-1.25710596,51.74145936
OX1 4PW,Hinksey Park Ward,-1.25488994,51.74322565
OX1 4PX,Hinksey Park Ward,-1.25527298,51.74195129
OX1 4PY,Hinksey Park Ward,-1.25510703,51.74147369
OX1 4PZ,Hinksey Park Ward,-1.25490841,51.74122068
OX1 4QA,Hinksey Park Ward,-1.25615046,51.74143534
OX1 4QB,Hinksey Park Ward,-1.25616848,51.74121966
OX1 4QD,Hinksey Park Ward,-1.25976445,51.74451523
OX1 4QE,Hinksey Park Ward,-1.25683578,51.74380442
OX1 4QF,Hinksey Park Ward,-1.25727129,51.74374423
OX1 4QG,Hinksey Park Ward,-1.25756997,51.7440788
OX1 4QH,Hinksey Park Ward,-1.25977478,51.74299574
OX1 4QJ,Hinksey Park Ward,-1.25901963,51.74311687
OX1 4QQ,Hinksey Park Ward,-1.25682679,51.74435284
OX1 4RA,Hinksey Park Ward,-1.25387344,51.7398654
OX1 4RB,Hinksey Park Ward,-1.25440056,51.73863692
OX1 4RD,Hinksey Park Ward,-1.25593362,51.73788235
OX1 4RE,Hinksey Park Ward,-1.25463892,51.73823381
OX1 4RF,Hinksey Park Ward,-1.25388132,51.73850774
OX1 4RG,Hinksey Park Ward,-1.25551722,51.73854509
OX1 4RH,Hinksey Park Ward,-1.25581719,51.73879874
OX1 4RJ,Hinksey Park Ward,-1.25520853,51.73882186
OX1 4RN,Hinksey Park Ward,-1.25478843,51.73970935
OX1 4RP,Hinksey Park Ward,-1.2561275,51.73930422
OX1 4RQ,Hinksey Park Ward,-1.25610001,51.73833297
OX1 4RR,Hinksey Park Ward,-1.25504688,51.73984586
OX1 4RU,Hinksey Park Ward,-1.2543311,51.73933781
OX1 4RW,Hinksey Park Ward,-1.25610327,51.73901635
OX1 4RZ,Hinksey Park Ward,-1.25418927,51.73827592
OX1 4SP,Hinksey Park Ward,-1.25266937,51.7382303
OX1 4SR,Hinksey Park Ward,-1.25156379,51.73852898
OX1 4SS,Hinksey Park Ward,-1.25409708,51.73771786
OX1 4ST,Hinksey Park Ward,-1.25392731,51.73747402
OX1 4SU,Hinksey Park Ward,-1.25539546,51.73714165
OX1 4SX,Hinksey Park Ward,-1.25368913,51.73698697
OX1 4SY,Hinksey Park Ward,-1.25533636,51.73633205
OX1 4SZ,Hinksey Park Ward,-1.25362073,51.73674377
OX1 4TA,Hinksey Park Ward,-1.25185516,51.73666961
OX1 4TB,Hinksey Park Ward,-1.25311851,51.73646184
OX1 4TD,Hinksey Park Ward,-1.25265044,51.73586544
OX1 4TE,Hinksey Park Ward,-1.25130618,51.73571303
OX1 4TG,Hinksey Park Ward,-1.25185352,51.73501518
OX1 4TH,Hinksey Park Ward,-1.25034554,51.73513146
OX1 4TJ,Hinksey Park Ward,-1.24969718,51.73405734
OX1 4TL,Hinksey Park Ward,-1.25139952,51.73444583
OX1 4TN,Hinksey Park Ward,-1.25184104,51.73401705
OX1 4TQ,Hinksey Park Ward,-1.25026544,51.73384517
OX1 4TR,Hinksey Park Ward,-1.25332646,51.73526731
OX1 4TS,Hinksey Park Ward,-1.25410481,51.73548804
OX1 4TW,Hinksey Park Ward,-1.25200639,51.73364946
OX1 4TY,Hinksey Park Ward,-1.25309082,51.73462742
OX1 4TZ,Hinksey Park Ward,-1.25354088,51.73455835
OX1 4UL,Carfax Ward,-1.26734867,51.75023631
OX1 4UP,Hinksey Park Ward,-1.24657722,51.734451
OX1 4UR,Hinksey Park Ward,-1.24706953,51.73445415
OX1 4US,Hinksey Park Ward,-1.24840493,51.73426489
OX1 4UT,Hinksey Park Ward,-1.24873182,51.73376345
OX1 4UU,Hinksey Park Ward,-1.24871946,51.73450966
OX1 4UW,Hinksey Park Ward,-1.24683419,51.73902928
OX1 4UX,Hinksey Park Ward,-1.24738897,51.73527442
OX1 4UY,Hinksey Park Ward,-1.24900293,51.73488013
OX1 4UZ,Hinksey Park Ward,-1.2490252,51.73528488
OX1 4XA,Hinksey Park Ward,-1.24734867,51.733341
OX1 4XB,Hinksey Park Ward,-1.2477214,51.73356818
OX1 4XD,Hinksey Park Ward,-1.24889211,51.73282937
OX1 4XF,Hinksey Park Ward,-1.24940439,51.73249996
OX1 4XG,Hinksey Park Ward,-1.24986678,51.73168468
OX1 4XH,Hinksey Park Ward,-1.24975441,51.73234934
OX1 4XL,Hinksey Park Ward,-1.247905,51.73210375
OX1 4XN,Hinksey Park Ward,-1.25038653,51.73177792
OX1 4XP,Hinksey Park Ward,-1.25261098,51.73123461
OX1 4XQ,Hinksey Park Ward,-1.25014817,51.73218102
OX1 4XR,Hinksey Park Ward,-1.24710432,51.73235938
OX1 4XS,Botley & Sunningwell Ward,-1.25656395,51.72859825
OX1 4XU,Hinksey Park Ward,-1.24805589,51.73173606
OX1 4XX,Hinksey Park Ward,-1.24791052,51.73264327
OX1 5AA,Botley & Sunningwell Ward,-1.27793873,51.7420117
OX1 5AB,Botley & Sunningwell Ward,-1.2760392,51.7348968
OX1 5AD,Kennington & Radley Ward,-1.24404561,51.71609243
OX1 5AF,Botley & Sunningwell Ward,-1.28914507,51.71181483
OX1 5AJ,Carfax Ward,-1.26734867,51.75023631
OX1 5AL,Kennington & Radley Ward,-1.24440573,51.71533047
OX1 5AP,Botley & Sunningwell Ward,-1.26842248,51.73217922
OX1 5AQ,Botley & Sunningwell Ward,-1.26264947,51.7318914
OX1 5AR,Botley & Sunningwell Ward,-1.2644232,51.7305628
OX1 5AS,Botley & Sunningwell Ward,-1.26383123,51.73402078
OX1 5AZ,Botley & Sunningwell Ward,-1.26338367,51.7330469
OX1 5BA,Botley & Sunningwell Ward,-1.26404357,51.73253853
OX1 5BB,Botley & Sunningwell Ward,-1.26220736,51.73236518
OX1 5BD,Botley & Sunningwell Ward,-1.26263786,51.72549853
OX1 5BE,Botley & Sunningwell Ward,-1.26588333,51.72267759
OX1 5BG,Kennington & Radley Ward,-1.26821564,51.72079491
OX1 5BH,Botley & Sunningwell Ward,-1.26615816,51.72447756
OX1 5BJ,Botley & Sunningwell Ward,-1.26116363,51.72445528
OX1 5BL,Botley & Sunningwell Ward,-1.26416874,51.72306249
OX1 5BN,Botley & Sunningwell Ward,-1.27542731,51.72155886
OX1 5BP,Botley & Sunningwell Ward,-1.2629781,51.73305336
OX1 5BQ,Botley & Sunningwell Ward,-1.2707009,51.72198823
OX1 5BS,Botley & Sunningwell Ward,-1.26046414,51.72561976
OX1 5BW,Botley & Sunningwell Ward,-1.26192279,51.72850612
OX1 5DD,Botley & Sunningwell Ward,-1.28208795,51.71599798
OX1 5DE,Botley & Sunningwell Ward,-1.2820639,51.714775
OX1 5DF,Botley & Sunningwell Ward,-1.28179896,51.71505212
OX1 5DG,Botley & Sunningwell Ward,-1.27939648,51.71776185
OX1 5DH,Botley & Sunningwell Ward,-1.27656356,51.71658457
OX1 5DJ,Botley & Sunningwell Ward,-1.27906753,51.7156918
OX1 5DL,Botley & Sunningwell Ward,-1.28614919,51.71363994
OX1 5DN,Botley & Sunningwell Ward,-1.28902122,51.71048334
OX1 5DP,Botley & Sunningwell Ward,-1.2897024,51.71042451
OX1 5DQ,Botley & Sunningwell Ward,-1.27863993,51.71709185
OX1 5DR,Wootton Ward,-1.29193895,51.70993446
OX1 5DS,Wootton Ward,-1.29365952,51.70911758
OX1 5DT,Wootton Ward,-1.29929156,51.70523995
OX1 5DU,Botley & Sunningwell Ward,-1.2880108,51.70938926
OX1 5DX,Wootton Ward,-1.29201593,51.70685984
OX1 5DY,Botley & Sunningwell Ward,-1.28816479,51.70603637
OX1 5DZ,Botley & Sunningwell Ward,-1.28979423,51.70548874
OX1 5EP,Cumnor Ward,-1.28639745,51.72636435
OX1 5ER,Botley & Sunningwell Ward,-1.27819268,51.71972361
OX1 5ET,Botley & Sunningwell Ward,-1.2889247,51.71478967
OX1 5EU,Wootton Ward,-1.29402217,51.72114137
OX1 5EX,Wootton Ward,-1.29371785,51.71651792
OX1 5EY,Wootton Ward,-1.29697928,51.71902809
OX1 5EZ,Wootton Ward,-1.29961217,51.72007781
OX1 5HA,Cumnor Ward,-1.29192814,51.72637079
OX1 5HB,Cumnor Ward,-1.2985588,51.72640151
OX1 5HD,Cumnor Ward,-1.29801658,51.72775598
OX1 5HH,Wootton Ward,-1.30861878,51.72467176
OX1 5HJ,Wootton Ward,-1.30614955,51.71952309
OX1 5HL,Wootton Ward,-1.30244274,51.72146132
OX1 5HN,Wootton Ward,-1.30551044,51.71871908
OX1 5HP,Wootton Ward,-1.31168488,51.71249732
OX1 5HW,Wootton Ward,-1.31002889,51.71478943
OX1 5JD,Wootton Ward,-1.29813161,51.71472805
OX1 5JE,Wootton Ward,-1.29286688,51.71817624
OX1 5JF,Wootton Ward,-1.29606247,51.71467973
OX1 5JG,Wootton Ward,-1.29546485,51.71308466
OX1 5JH,Wootton Ward,-1.30164699,51.71485686
OX1 5JJ,Wootton Ward,-1.3011687,51.71301976
OX1 5JL,Wootton Ward,-1.31259152,51.70711674
OX1 5JN,Wootton Ward,-1.31663377,51.70777869
OX1 5JP,Wootton Ward,-1.31594249,51.70851198
OX1 5JQ,Wootton Ward,-1.29962767,51.7153304
OX1 5JR,Wootton Ward,-1.31874378,51.7127902
OX1 5JS,Wootton Ward,-1.31970053,51.714621
OX1 5JT,Wootton Ward,-1.31867331,51.71362599
OX1 5JU,Cumnor Ward,-1.32040078,51.71715165
OX1 5JW,Wootton Ward,-1.31677876,51.70776155
OX1 5JX,Cumnor Ward,-1.32215339,51.71901401
OX1 5LB,Cumnor Ward,-1.32011722,51.71675439
OX1 5LD,Wootton Ward,-1.31424135,51.70711738
OX1 5LE,Wootton Ward,-1.31914057,51.70950162
OX1 5LF,Wootton Ward,-1.31926417,51.70898083
OX1 5LH,Kennington & Radley Ward,-1.24610149,51.71867715
OX1 5LJ,Kennington & Radley Ward,-1.25131129,51.72402433
OX1 5LL,Kennington & Radley Ward,-1.24957741,51.72294332
OX1 5LN,Kennington & Radley Ward,-1.24937847,51.72184509
OX1 5LP,Kennington & Radley Ward,-1.24749058,51.71871302
OX1 5LQ,Kennington & Radley Ward,-1.25190714,51.72301211
OX1 5LR,Kennington & Radley Ward,-1.24738109,51.71746252
OX1 5LS,Kennington & Radley Ward,-1.24877987,51.71865832
OX1 5LT,Kennington & Radley Ward,-1.24973208,51.71972538
OX1 5LU,Kennington & Radley Ward,-1.25078953,51.72055933
OX1 5LW,Kennington & Radley Ward,-1.24823326,51.72019235
OX1 5LX,Kennington & Radley Ward,-1.24582487,51.71790212
OX1 5LY,Kennington & Radley Ward,-1.24878491,51.71399182
OX1 5NA,Kennington & Radley Ward,-1.25472854,51.70903933
OX1 5ND,Kennington & Radley Ward,-1.26517556,51.70740564
OX1 5NE,Kennington & Radley Ward,-1.26686175,51.71410582
OX1 5NF,Kennington & Radley Ward,-1.25175542,51.72168042
OX1 5NH,Kennington & Radley Ward,-1.24843517,51.71674994
OX1 5NJ,Kennington & Radley Ward,-1.24873927,51.71761506
OX1 5NT,Kennington & Radley Ward,-1.25046047,51.72382111
OX1 5NU,Kennington & Radley Ward,-1.24665743,51.72006539
OX1 5NW,Kennington & Radley Ward,-1.24944161,51.72414728
OX1 5NX,Kennington & Radley Ward,-1.25564393,51.72643452
OX1 5NY,Kennington & Radley Ward,-1.25386939,51.72517349
OX1 5NZ,Kennington & Radley Ward,-1.24996576,51.72484295
OX1 5PB,Kennington & Radley Ward,-1.24809414,51.72333845
OX1 5PE,Kennington & Radley Ward,-1.24618299,51.72073671
OX1 5PG,Kennington & Radley Ward,-1.24447502,51.71811825
OX1 5PJ,Kennington & Radley Ward,-1.24862215,51.72205606
OX1 5PL,Kennington & Radley Ward,-1.24582302,51.71627467
OX1 5PN,Kennington & Radley Ward,-1.24535529,51.71567824
OX1 5PP,Kennington & Radley Ward,-1.24410001,51.71370107
OX1 5PR,Kennington & Radley Ward,-1.2437049,51.71222393
OX1 5PS,Kennington & Radley Ward,-1.24553712,51.7143217
OX1 5PT,Kennington & Radley Ward,-1.24561406,51.71230811
OX1 5PU,Kennington & Radley Ward,-1.2476505,51.71257291
OX1 5PX,Kennington & Radley Ward,-1.24707593,51.71318066
OX1 5PY,Kennington & Radley Ward,-1.2446274,51.71766067
OX1 5QJ,Kennington & Radley Ward,-1.24344207,51.7158278
OX1 5QL,Kennington & Radley Ward,-1.24239862,51.71590201
OX1 5QN,Kennington & Radley Ward,-1.24256532,51.71459034
OX1 5QP,Kennington & Radley Ward,-1.24253184,51.71139815
OX1 5QR,Kennington & Radley Ward,-1.24210778,51.71165617
OX1 5QS,Kennington & Radley Ward,-1.24082514,51.70959784
OX1 5QT,Kennington & Radley Ward,-1.24033715,51.70762555
OX1 5QU,Kennington & Radley Ward,-1.24157324,51.71246197
OX1 5QW,Kennington & Radley Ward,-1.24307564,51.71436884
OX1 5QX,Kennington & Radley Ward,-1.24117612,51.71111069
OX1 5QY,Kennington & Radley Ward,-1.24211247,51.70877892
OX1 5QZ,Kennington & Radley Ward,-1.24321542,51.71033256
OX1 5RH,Kennington & Radley Ward,-1.24443767,51.71168015
OX1 5RJ,Kennington & Radley Ward,-1.24423948,51.71054595
OX1 5RN,Kennington & Radley Ward,-1.24330686,51.70745586
OX1 5RP,Kennington & Radley Ward,-1.23672497,51.70555211
OX1 5RQ,Kennington & Radley Ward,-1.24393931,51.70858387
OX1 5RR,Kennington & Radley Ward,-1.24481314,51.7082568
OX1 5RS,Kennington & Radley Ward,-1.245458,51.70951075
OX1 5RT,Kennington & Radley Ward,-1.2472768,51.70980114
OX1 5RU,Kennington & Radley Ward,-1.24710595,51.71050138
OX1 5RW,Kennington & Radley Ward,-1.24074668,51.70564107
OX1 5RX,Kennington & Radley Ward,-1.2466021,51.71120849
OX1 5RY,Kennington & Radley Ward,-1.24544528,51.71027495
OX1 5RZ,Kennington & Radley Ward,-1.24662492,51.71157728
OX1 5SA,Kennington & Radley Ward,-1.24361119,51.70916621
OX1 5SB,Kennington & Radley Ward,-1.24446918,51.7071846
OX1 5ZR,Carfax Ward,-1.26734867,51.75023631
OX1 9AG,Carfax Ward,-1.26734867,51.75023631
OX1 9EN,Carfax Ward,-1.26734867,51.75023631
OX1 9GF,Carfax Ward,-1.26734867,51.75023631
OX1 9GJ,Carfax Ward,-1.26734867,51.75023631
OX1 9GP,Carfax Ward,-1.26734867,51.75023631
OX1 9JR,Carfax Ward,-1.26734867,51.75023631
OX1 9LB,Carfax Ward,-1.26734867,51.75023631
OX1 9NH,Carfax Ward,-1.26734867,51.75023631
OX1 9NQ,Carfax Ward,-1.26734867,51.75023631
OX1 9PB,Carfax Ward,-1.26734867,51.75023631
OX1 9PG,Carfax Ward,-1.26734867,51.75023631
OX1 9PR,Carfax Ward,-1.26734867,51.75023631
OX1 9PS,Carfax Ward,-1.26734867,51.75023631
OX1 9PT,Carfax Ward,-1.26734867,51.75023631
OX1 9PY,Carfax Ward,-1.26734867,51.75023631
OX1 9QE,Carfax Ward,-1.26734867,51.75023631
OX1 9QG,Carfax Ward,-1.26734867,51.75023631
OX1 9QJ,Carfax Ward,-1.26734867,51.75023631
OX1 9QL,Carfax Ward,-1.26734867,51.75023631
OX1 9QU,Carfax Ward,-1.26734867,51.75023631
OX1 9QW,Carfax Ward,-1.26734867,51.75023631
OX1 9RB,Carfax Ward,-1.26734867,51.75023631
OX1 9RE,Carfax Ward,-1.26734867,51.75023631
OX1 9RJ,Carfax Ward,-1.26734867,51.75023631
OX1 9RN,Carfax Ward,-1.26734867,51.75023631
OX1 9RP,Carfax Ward,-1.26734867,51.75023631
OX1 9RQ,Carfax Ward,-1.26734867,51.75023631
OX1 9RS,Carfax Ward,-1.26734867,51.75023631
OX1 9RT,Carfax Ward,-1.26734867,51.75023631
OX1 9RU,Carfax Ward,-1.26734867,51.75023631
OX1 9RW,Carfax Ward,-1.26734867,51.75023631
OX1 9RY,Carfax Ward,-1.26734867,51.75023631
OX1 9SA,Carfax Ward,-1.25753756,51.75136165
OX1 9SB,Carfax Ward,-1.25801675,51.75129274
OX1 9SD,Carfax Ward,-1.25801675,51.75129274
OX1 9SE,Carfax Ward,-1.25801675,51.75129274
OX1 9SF,Carfax Ward,-1.25801675,51.75129274
OX1 9SG,Carfax Ward,-1.25801675,51.75129274
OX1 9SH,Carfax Ward,-1.25801675,51.75129274
OX1 9SJ,Carfax Ward,-1.25801675,51.75129274
OX1 9SL,Carfax Ward,-1.25801675,51.75129274
OX1 9SN,Carfax Ward,-1.25801675,51.75129274
OX1 9SP,Carfax Ward,-1.25801675,51.75129274
OX1 9SQ,Carfax Ward,-1.25801675,51.75129274
OX1 9SR,Carfax Ward,-1.25801675,51.75129274
OX1 9SS,Carfax Ward,-1.25801675,51.75129274
OX1 9ST,Carfax Ward,-1.25801675,51.75129274
OX1 9SU,Carfax Ward,-1.25801675,51.75129274
OX1 9SW,Carfax Ward,-1.25801675,51.75129274
OX1 9SX,Carfax Ward,-1.25801675,51.75129274
OX1 9SY,Carfax Ward,-1.25801675,51.75129274
OX1 9SZ,Carfax Ward,-1.25801675,51.75129274
OX1 9TA,Carfax Ward,-1.25801675,51.75129274
OX1 9TB,Carfax Ward,-1.25801675,51.75129274
OX1 9TD,Carfax Ward,-1.25801675,51.75129274
OX1 9TE,Carfax Ward,-1.25801675,51.75129274
OX1 9TF,Carfax Ward,-1.26734867,51.75023631
OX1 9TG,Carfax Ward,-1.26734867,51.75023631
OX1 9TH,Carfax Ward,-1.26734867,51.75023631
OX1 9TJ,Carfax Ward,-1.26734867,51.75023631
OX1 9TL,Carfax Ward,-1.26734867,51.75023631
OX1 9TN,Carfax Ward,-1.26734867,51.75023631
OX1 9TP,Carfax Ward,-1.26734867,51.75023631
OX1 9TQ,Carfax Ward,-1.26734867,51.75023631
OX1 9TR,Carfax Ward,-1.26734867,51.75023631
OX1 9TS,Carfax Ward,-1.26734867,51.75023631
OX1 9TT,Carfax Ward,-1.26734867,51.75023631
OX1 9TU,Carfax Ward,-1.26734867,51.75023631
OX1 9ZY,Carfax Ward,-1.25801675,51.75129274
OX1 9ZZ,Carfax Ward,-1.25801675,51.75129274
OX100AB,Wallingford Ward,-1.12286437,51.60043672
OX100AD,Wallingford Ward,-1.12505203,51.6000484
OX100AE,Wallingford Ward,-1.12518162,51.60006735
OX100AF,Wallingford Ward,-1.12395714,51.59842174
OX100AJ,Wallingford Ward,-1.12462457,51.6005038
OX100AL,Wallingford Ward,-1.12514493,51.59897009
OX100AN,Wallingford Ward,-1.12526468,51.5995015
OX100AP,Wallingford Ward,-1.12400052,51.59916837
OX100AQ,Wallingford Ward,-1.12504322,51.60050691
OX100AR,Wallingford Ward,-1.12544643,51.59830695
OX100AS,Wallingford Ward,-1.12524088,51.59848526
OX100AT,Wallingford Ward,-1.12471246,51.5981846
OX100AU,Wallingford Ward,-1.12421593,51.59847762
OX100AW,Cholsey Ward,-1.16051428,51.61640221
OX100AX,Wallingford Ward,-1.12389636,51.59782784
OX100AY,Wallingford Ward,-1.12384951,51.59876263
OX100BA,Wallingford Ward,-1.12426693,51.59882867
OX100BB,Wallingford Ward,-1.12304913,51.59908935
OX100BD,Wallingford Ward,-1.12367152,51.59975937
OX100BE,Wallingford Ward,-1.12356586,51.60074767
OX100BG,Wallingford Ward,-1.12318232,51.60042111
OX100BH,Wallingford Ward,-1.12218846,51.6002968
OX100BJ,Wallingford Ward,-1.12155625,51.60088552
OX100BL,Wallingford Ward,-1.12143694,51.60108244
OX100BN,Wallingford Ward,-1.12119365,51.60171903
OX100BP,Wallingford Ward,-1.12283971,51.60096704
OX100BQ,Wallingford Ward,-1.12272277,51.60029179
OX100BS,Wallingford Ward,-1.12415102,51.60110271
OX100BT,Wallingford Ward,-1.12415172,51.60106675
OX100BU,Wallingford Ward,-1.12403882,51.60093103
OX100BW,Wallingford Ward,-1.12273347,51.601236
OX100BX,Wallingford Ward,-1.12542144,51.60111217
OX100BY,Wallingford Ward,-1.12053496,51.60218167
OX100DB,Wallingford Ward,-1.12779111,51.60102189
OX100DD,Wallingford Ward,-1.1270727,51.59782451
OX100DE,Cholsey Ward,-1.16061504,51.61642091
OX100DG,Wallingford Ward,-1.12678417,51.59781337
OX100DH,Wallingford Ward,-1.1255166,51.59766007
OX100DJ,Wallingford Ward,-1.12586489,51.59831906
OX100DL,Wallingford Ward,-1.12765285,51.59844025
OX100DN,Wallingford Ward,-1.12713072,51.59931756
OX100DP,Wallingford Ward,-1.12673547,51.59884705
OX100DQ,Wallingford Ward,-1.12653755,51.59787448
OX100DR,Wallingford Ward,-1.12739316,51.59918463
OX100DT,Wallingford Ward,-1.12754265,51.59967129
OX100DU,Wallingford Ward,-1.12720182,51.60012733
OX100DW,Wallingford Ward,-1.13441143,51.60518904
OX100DX,Wallingford Ward,-1.12600914,51.59983074
OX100DY,Wallingford Ward,-1.12446905,51.60033179
OX100DZ,Wallingford Ward,-1.13450959,51.60534262
OX100EB,Wallingford Ward,-1.12504026,51.59915814
OX100ED,Wallingford Ward,-1.12504026,51.59915814
OX100EF,Wallingford Ward,-1.12534224,51.60072494
OX100EG,Wallingford Ward,-1.12440603,51.59985477
OX100EH,Wallingford Ward,-1.12436048,51.59997132
OX100EJ,Wallingford Ward,-1.12435771,51.60011516
OX100EL,Wallingford Ward,-1.12418957,51.60059946
OX100ER,Wallingford Ward,-1.124975,51.59879799
OX100ES,Wallingford Ward,-1.12492806,51.59898646
OX100ET,Wallingford Ward,-1.12499831,51.59758428
OX100EU,Wallingford Ward,-1.1252394,51.59781087
OX100EW,Wallingford Ward,-1.12469725,51.59897575
OX100EX,Wallingford Ward,-1.12434992,51.59751651
OX100EY,Wallingford Ward,-1.12504699,51.59880752
OX100EZ,Wallingford Ward,-1.12439582,51.59738197
OX100FD,Cholsey Ward,-1.15710178,51.61270918
OX100FE,Wallingford Ward,-1.13101199,51.60020953
OX100FF,Wallingford Ward,-1.12644998,51.59942939
OX100FH,Wallingford Ward,-1.12502178,51.60012011
OX100FJ,Wallingford Ward,-1.12540582,51.59891808
OX100FL,Wallingford Ward,-1.12586707,51.59895748
OX100FT,Cholsey Ward,-1.16691658,51.61540475
OX100FU,Wallingford Ward,-1.13948271,51.60656605
OX100HA,Wallingford Ward,-1.12339943,51.59739253
OX100HB,Wallingford Ward,-1.12384917,51.59727899
OX100HD,Wallingford Ward,-1.12279373,51.59810734
OX100HF,Wallingford Ward,-1.12309981,51.59795677
OX100HG,Wallingford Ward,-1.12275557,51.59933892
OX100HH,Wallingford Ward,-1.12976186,51.59913926
OX100HJ,Wallingford Ward,-1.13031128,51.59909837
OX100HL,Wallingford Ward,-1.13022828,51.59966423
OX100HN,Wallingford Ward,-1.12946987,51.59930794
OX100HP,Wallingford Ward,-1.1301819,51.60058104
OX100HQ,Wallingford Ward,-1.13037072,51.59825359
OX100HT,Wallingford Ward,-1.12949978,51.60076481
OX100HU,Wallingford Ward,-1.13009786,51.60120084
OX100HW,Wallingford Ward,-1.13010336,51.60015784
OX100JA,Wallingford Ward,-1.13049367,51.60088906
OX100JL,Wallingford Ward,-1.1322237,51.60178304
OX100JS,Wallingford Ward,-1.12302612,51.60028506
OX100JU,Wallingford Ward,-1.13082467,51.60094546
OX100JX,Wallingford Ward,-1.13461313,51.60293361
OX100JY,Wallingford Ward,-1.13361508,51.60302517
OX100JZ,Wallingford Ward,-1.13178392,51.60213046
OX100LE,Wallingford Ward,-1.12453154,51.59933418
OX100LG,Wallingford Ward,-1.13484071,51.60463472
OX100LH,Wallingford Ward,-1.1352401,51.60413412
OX100LJ,Wallingford Ward,-1.13366264,51.60432032
OX100LL,Wallingford Ward,-1.13555311,51.6043792
OX100LP,Wallingford Ward,-1.13647248,51.60539302
OX100LQ,Wallingford Ward,-1.13413764,51.60364046
OX100LR,Wallingford Ward,-1.1369666,51.60522581
OX100LS,Wallingford Ward,-1.13865717,51.60669487
OX100LT,Wallingford Ward,-1.14225484,51.60888818
OX100LU,Wallingford Ward,-1.1436576,51.61031909
OX100LX,Wallingford Ward,-1.14144167,51.60912502
OX100LY,Wallingford Ward,-1.13828771,51.60714175
OX100LZ,Wallingford Ward,-1.13298082,51.60448613
OX100NB,Wallingford Ward,-1.14057987,51.60734736
OX100ND,Wallingford Ward,-1.14065699,51.60708716
OX100NE,Wallingford Ward,-1.14009744,51.60689425
OX100NX,Wallingford Ward,-1.13648923,51.60374768
OX100NY,Wallingford Ward,-1.13648503,51.60320815
OX100NZ,Wallingford Ward,-1.13768213,51.60327988
OX100PA,Wallingford Ward,-1.13886687,51.60171502
OX100PB,Wallingford Ward,-1.13972,51.60088505
