Neighbourhood,Street,Description,GeometryJSON,Email,Phone
St Margaret's East,"ST MARGARETS EAST 05 Charlbury Road, Northmoor Road, Northmoor Road Place",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.261254, 51.771659, 0.0], [-1.260718, 51.770139, 0.0], [-1.260246, 51.770252, 0.0], [-1.259892, 51.769667, 0.0], [-1.26045, 51.769442, 0.0], [-1.26017, 51.767875, 0.0], [-1.258819, 51.768147, 0.0], [-1.258754, 51.768167, 0.0], [-1.257338, 51.768486, 0.0], [-1.257445, 51.768671, 0.0], [-1.257102, 51.768764, 0.0], [-1.257499, 51.769501, 0.0], [-1.257327, 51.769568, 0.0], [-1.257735, 51.770125, 0.0], [-1.257982, 51.770072, 0.0], [-1.258196, 51.770517, 0.0], [-1.257821, 51.770603, 0.0], [-1.258175, 51.771314, 0.0], [-1.258304, 51.771606, 0.0], [-1.258025, 51.771646, 0.0], [-1.258078, 51.771951, 0.0], [-1.25693, 51.771978, 0.0], [-1.256845, 51.77209, 0.0], [-1.255804, 51.772037, 0.0], [-1.255428, 51.77209, 0.0], [-1.255375, 51.773252, 0.0], [-1.256823, 51.773179, 0.0], [-1.259559, 51.772881, 0.0], [-1.259441, 51.772502, 0.0], [-1.259634, 51.772436, 0.0], [-1.258947, 51.770623, 0.0], [-1.258776, 51.77063, 0.0], [-1.258615, 51.770205, 0.0], [-1.258808, 51.770152, 0.0], [-1.258733, 51.769946, 0.0], [-1.259044, 51.770019, 0.0], [-1.259613, 51.769959, 0.0], [-1.259698, 51.770172, 0.0], [-1.259441, 51.770232, 0.0], [-1.260299, 51.772004, 0.0], [-1.260943, 51.771911, 0.0], [-1.260922, 51.771752, 0.0], [-1.261254, 51.771659, 0.0]]]}, ""bbox"": [-1.261254, 51.767875, -1.255375, 51.773252]}], ""bbox"": [-1.261254, 51.767875, -1.255375, 51.773252]}",northmoor@oxfordtogether.org,
St Margaret's East,"ST MARGARETS EAST 04 Banbury Road CB, Cuncliffe Road, Ewert Place",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.264239, 51.77434, 0.0], [-1.264091, 51.773921, 0.0], [-1.263822, 51.772984, 0.0], [-1.263415, 51.771902, 0.0], [-1.262814, 51.771995, 0.0], [-1.262739, 51.771836, 0.0], [-1.262138, 51.771942, 0.0], [-1.262331, 51.772546, 0.0], [-1.259559, 51.772881, 0.0], [-1.260067, 51.774027, 0.0], [-1.260917, 51.773864, 0.0], [-1.262848, 51.773363, 0.0], [-1.263074, 51.774199, 0.0], [-1.264114, 51.776835, 0.0], [-1.264618, 51.776705, 0.0], [-1.264479, 51.776293, 0.0], [-1.264962, 51.776214, 0.0], [-1.264888, 51.776003, 0.0], [-1.265043, 51.775967, 0.0], [-1.264721, 51.775246, 0.0], [-1.26455, 51.775266, 0.0], [-1.264449, 51.775004, 0.0], [-1.264234, 51.774612, 0.0], [-1.264368, 51.774589, 0.0], [-1.264239, 51.77434, 0.0]]]}, ""bbox"": [-1.265043, 51.771836, -1.259559, 51.776835]}], ""bbox"": [-1.265043, 51.771836, -1.259559, 51.776835]}",cuncliffe@oxfordtogether.org,
St Margaret's East,"ST MARGARETS EAST 02 Rawlinson Road, Staverton Road",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.266022, 51.771088, 0.0], [-1.265475, 51.76974, 0.0], [-1.265228, 51.768711, 0.0], [-1.26496, 51.768067, 0.0], [-1.262352, 51.768512, 0.0], [-1.263061, 51.770033, 0.0], [-1.263211, 51.770312, 0.0], [-1.264037, 51.770378, 0.0], [-1.264144, 51.770896, 0.0], [-1.263243, 51.770989, 0.0], [-1.263629, 51.772184, 0.0], [-1.266268, 51.771812, 0.0], [-1.266022, 51.771088, 0.0]]]}, ""bbox"": [-1.266268, 51.768067, -1.262352, 51.772184]}], ""bbox"": [-1.266268, 51.768067, -1.262352, 51.772184]}",rawlinson@oxfordtogether.org,
St Margaret's East,"ST MARGARETS EAST 06 Belbroughton Road, Linton Road",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.262138, 51.771942, 0.0], [-1.261876, 51.771535, 0.0], [-1.261501, 51.770738, 0.0], [-1.261297, 51.770672, 0.0], [-1.261297, 51.770572, 0.0], [-1.261565, 51.770433, 0.0], [-1.261211, 51.769258, 0.0], [-1.26045, 51.769442, 0.0], [-1.259892, 51.769667, 0.0], [-1.258733, 51.769946, 0.0], [-1.257982, 51.770072, 0.0], [-1.257735, 51.770125, 0.0], [-1.255729, 51.770659, 0.0], [-1.25487, 51.769218, 0.0], [-1.253164, 51.769643, 0.0], [-1.253937, 51.771794, 0.0], [-1.256512, 51.771336, 0.0], [-1.258003, 51.770884, 0.0], [-1.25855, 51.770785, 0.0], [-1.258422, 51.770652, 0.0], [-1.258947, 51.770623, 0.0], [-1.260246, 51.770252, 0.0], [-1.260718, 51.770139, 0.0], [-1.261254, 51.771659, 0.0], [-1.260922, 51.771752, 0.0], [-1.260943, 51.771911, 0.0], [-1.260299, 51.772004, 0.0], [-1.259559, 51.770486, 0.0], [-1.258937, 51.770672, 0.0], [-1.259634, 51.772436, 0.0], [-1.259441, 51.772502, 0.0], [-1.259559, 51.772881, 0.0], [-1.262331, 51.772546, 0.0], [-1.262138, 51.771942, 0.0]]]}, ""bbox"": [-1.262331, 51.769218, -1.253164, 51.772881]}], ""bbox"": [-1.262331, 51.769218, -1.253164, 51.772881]}",belbroughton@oxfordtogether.org,
St Margaret's East,"ST MARGARETS EAST 07 Chadlington Road, Bardwell Road, Garford Road",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.260923, 51.767625, 0.0], [-1.26088, 51.767147, 0.0], [-1.260462, 51.766649, 0.0], [-1.260128, 51.766904, 0.0], [-1.258035, 51.76745, 0.0], [-1.256989, 51.767604, 0.0], [-1.256889, 51.767651, 0.0], [-1.257157, 51.768136, 0.0], [-1.254464, 51.768807, 0.0], [-1.25487, 51.769218, 0.0], [-1.255729, 51.770659, 0.0], [-1.256514, 51.770446, 0.0], [-1.256728, 51.770838, 0.0], [-1.256213, 51.770951, 0.0], [-1.256396, 51.771363, 0.0], [-1.255956, 51.771429, 0.0], [-1.256052, 51.772053, 0.0], [-1.256845, 51.77209, 0.0], [-1.25693, 51.771978, 0.0], [-1.258078, 51.771951, 0.0], [-1.258025, 51.771646, 0.0], [-1.258304, 51.771606, 0.0], [-1.258003, 51.770884, 0.0], [-1.256512, 51.771336, 0.0], [-1.256331, 51.770984, 0.0], [-1.256857, 51.770798, 0.0], [-1.256642, 51.770427, 0.0], [-1.257735, 51.770125, 0.0], [-1.257327, 51.769568, 0.0], [-1.257499, 51.769501, 0.0], [-1.257102, 51.768764, 0.0], [-1.257445, 51.768671, 0.0], [-1.257338, 51.768486, 0.0], [-1.26017, 51.767875, 0.0], [-1.260752, 51.767778, 0.0], [-1.260923, 51.767625, 0.0]]]}, ""bbox"": [-1.260923, 51.766649, -1.254464, 51.77209]}], ""bbox"": [-1.260923, 51.766649, -1.254464, 51.77209]}",chadlington@oxfordtogether.org,
St Margaret's East,NEW SUMMERTOWN 09 Woodstock St Margaret''s St Hugh''s,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.263415, 51.771902, 0.0], [-1.263548, 51.771899, 0.0], [-1.263243, 51.770989, 0.0], [-1.264144, 51.770896, 0.0], [-1.264037, 51.770378, 0.0], [-1.263211, 51.770312, 0.0], [-1.262352, 51.768512, 0.0], [-1.26496, 51.768067, 0.0], [-1.264813, 51.767712, 0.0], [-1.265032, 51.767676, 0.0], [-1.26475, 51.767159, 0.0], [-1.265798, 51.767048, 0.0], [-1.265914, 51.767248, 0.0], [-1.268204, 51.766847, 0.0], [-1.268092, 51.766555, 0.0], [-1.268583, 51.766475, 0.0], [-1.26849, 51.766223, 0.0], [-1.26596, 51.766528, 0.0], [-1.266111, 51.76685, 0.0], [-1.265259, 51.767001, 0.0], [-1.265147, 51.766707, 0.0], [-1.264793, 51.766694, 0.0], [-1.26461, 51.766455, 0.0], [-1.260866, 51.767092, 0.0], [-1.260923, 51.767625, 0.0], [-1.260752, 51.767778, 0.0], [-1.26017, 51.767875, 0.0], [-1.26045, 51.769442, 0.0], [-1.261211, 51.769258, 0.0], [-1.261565, 51.770433, 0.0], [-1.261297, 51.770572, 0.0], [-1.261297, 51.770672, 0.0], [-1.261501, 51.770738, 0.0], [-1.261876, 51.771535, 0.0], [-1.262138, 51.771942, 0.0], [-1.262739, 51.771836, 0.0], [-1.262814, 51.771995, 0.0], [-1.263415, 51.771902, 0.0]]]}, ""bbox"": [-1.268583, 51.766223, -1.26017, 51.771995]}], ""bbox"": [-1.268583, 51.766223, -1.26017, 51.771995]}",stmargaretsrd@oxfordtogether.org,
St Margaret's West,ST MARGARETS WEST 04 Hayfield Road,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.269184, 51.77015, 0.0], [-1.270225, 51.77005, 0.0], [-1.269946, 51.768855, 0.0], [-1.269828, 51.767667, 0.0], [-1.269431, 51.7677, 0.0], [-1.269431, 51.767926, 0.0], [-1.268895, 51.768059, 0.0], [-1.269184, 51.77015, 0.0]]]}, ""bbox"": [-1.270225, 51.767667, -1.268895, 51.77015]}], ""bbox"": [-1.270225, 51.767667, -1.268895, 51.77015]}",hayfield@oxfordtogether.org,
St Margaret's West,"ST MARGARETS WEST 05 Chalfont Road, Polstead Road, Kingston Road (up to St Margaret's roundabout)",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.269828, 51.767667, 0.0], [-1.26978, 51.767182, 0.0], [-1.270102, 51.766166, 0.0], [-1.269227, 51.766382, 0.0], [-1.268583, 51.766475, 0.0], [-1.268092, 51.766555, 0.0], [-1.268204, 51.766847, 0.0], [-1.265914, 51.767248, 0.0], [-1.266223, 51.767454, 0.0], [-1.266513, 51.76864, 0.0], [-1.267076, 51.770306, 0.0], [-1.267988, 51.770137, 0.0], [-1.268128, 51.770167, 0.0], [-1.268181, 51.770369, 0.0], [-1.268788, 51.770336, 0.0], [-1.268782, 51.770157, 0.0], [-1.269184, 51.77015, 0.0], [-1.268895, 51.768059, 0.0], [-1.269431, 51.767926, 0.0], [-1.269431, 51.7677, 0.0], [-1.269828, 51.767667, 0.0]]]}, ""bbox"": [-1.270102, 51.766166, -1.265914, 51.770369]}], ""bbox"": [-1.270102, 51.766166, -1.265914, 51.770369]}",chalfont@oxfordtogether.org,
St Margaret's West,ST MARGARETS WEST 09 Frenchay,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.271556, 51.772519, 0.0], [-1.272101, 51.772998, 0.0], [-1.273228, 51.7726, 0.0], [-1.271876, 51.770442, 0.0], [-1.270374, 51.769918, 0.0], [-1.270225, 51.77005, 0.0], [-1.269184, 51.77015, 0.0], [-1.268782, 51.770157, 0.0], [-1.268788, 51.770336, 0.0], [-1.268181, 51.770369, 0.0], [-1.268128, 51.770167, 0.0], [-1.267988, 51.770137, 0.0], [-1.267076, 51.770306, 0.0], [-1.26734, 51.77086, 0.0], [-1.270204, 51.770541, 0.0], [-1.271009, 51.772154, 0.0], [-1.271556, 51.772519, 0.0]]]}, ""bbox"": [-1.273228, 51.769918, -1.267076, 51.772998]}], ""bbox"": [-1.273228, 51.769918, -1.267076, 51.772998]}",frenchay@oxfordtogether.org,
St Margaret's West,"ST MARGARETS WEST 07 Complins, Lark Hill, Rackham Place",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.273496, 51.772902, 0.0], [-1.271512, 51.77341, 0.0], [-1.271356, 51.773201, 0.0], [-1.27127, 51.773224, 0.0], [-1.271431, 51.773463, 0.0], [-1.27023, 51.773785, 0.0], [-1.270455, 51.774621, 0.0], [-1.273028, 51.773885, 0.0], [-1.274011, 51.773718, 0.0], [-1.273496, 51.772902, 0.0]]]}, ""bbox"": [-1.274011, 51.772902, -1.27023, 51.774621]}], ""bbox"": [-1.274011, 51.772902, -1.27023, 51.774621]}",complins@oxfordtogether.org,
St Margaret's West,"ST MARGARETS WEST 06 Clear Water Place, Elizabeth Jennings Way, Ryder Close",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""MultiPolygon"", ""coordinates"": [[[[-1.268588, 51.775172, 0.0], [-1.268415, 51.775213, 0.0], [-1.268508, 51.775196, 0.0], [-1.268588, 51.775172, 0.0]]], [[[-1.268588, 51.775172, 0.0], [-1.268883, 51.775103, 0.0], [-1.268873, 51.775088, 0.0], [-1.268588, 51.775172, 0.0]]], [[[-1.268873, 51.775088, 0.0], [-1.270455, 51.774621, 0.0], [-1.27023, 51.773785, 0.0], [-1.271431, 51.773463, 0.0], [-1.27127, 51.773224, 0.0], [-1.271356, 51.773201, 0.0], [-1.271512, 51.77341, 0.0], [-1.273496, 51.772902, 0.0], [-1.274075, 51.772769, 0.0], [-1.273732, 51.772225, 0.0], [-1.27311, 51.772364, 0.0], [-1.273228, 51.7726, 0.0], [-1.272101, 51.772998, 0.0], [-1.271556, 51.772519, 0.0], [-1.270891, 51.772758, 0.0], [-1.269046, 51.773177, 0.0], [-1.268734, 51.773515, 0.0], [-1.26882, 51.773728, 0.0], [-1.268069, 51.773947, 0.0], [-1.268744, 51.77491, 0.0], [-1.268873, 51.775088, 0.0]]]]}, ""bbox"": [-1.274075, 51.772225, -1.268069, 51.775213]}], ""bbox"": [-1.274075, 51.772225, -1.268069, 51.775213]}",elizabethjennings@oxfordtogether.org,
St Mary's,ST.MARYS 01 Iffley Road,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2384064, 51.7429182, 0.0], [-1.2397368, 51.7443797, 0.0], [-1.2402733, 51.7458611, 0.0], [-1.2406702, 51.7467313, 0.0], [-1.2414749, 51.7474885, 0.0], [-1.2418504, 51.7479137, 0.0], [-1.24258, 51.7486642, 0.0], [-1.2436314, 51.7496274, 0.0], [-1.2439425, 51.7495078, 0.0], [-1.2430037, 51.7485081, 0.0], [-1.243736, 51.7481744, 0.0], [-1.2423533, 51.7468517, 0.0], [-1.2416573, 51.7470568, 0.0], [-1.240917, 51.7462464, 0.0], [-1.240156, 51.74426, 0.0], [-1.238801, 51.742711, 0.0], [-1.2384064, 51.7429182, 0.0]]]}, ""bbox"": [-1.2439425, 51.742711, -1.2384064, 51.7496274]}], ""bbox"": [-1.2439425, 51.742711, -1.2384064, 51.7496274]}",iffley@oxfordtogether.org,
St Mary's,ST.MARYS 02 Henley Street,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2395179, 51.7441188, 0.0], [-1.23896, 51.7435707, 0.0], [-1.2368518, 51.7445672, 0.0], [-1.2374579, 51.7450023, 0.0], [-1.2385416, 51.7445639, 0.0], [-1.2395179, 51.7441188, 0.0]]]}, ""bbox"": [-1.2395179, 51.7435707, -1.2368518, 51.7450023]}], ""bbox"": [-1.2395179, 51.7435707, -1.2368518, 51.7450023]}",henley@oxfordtogether.org,
St Mary's,ST.MARYS 06 Bannister Close,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2407142, 51.7457031, 0.0], [-1.2413793, 51.7454607, 0.0], [-1.2406337, 51.744152, 0.0], [-1.2401773, 51.7442799, 0.0], [-1.2407142, 51.7457031, 0.0]]]}, ""bbox"": [-1.2413793, 51.744152, -1.2401773, 51.7457031]}], ""bbox"": [-1.2413793, 51.744152, -1.2401773, 51.7457031]}",bannisterclose@oxfordtogether.org,
St Mary's,ST.MARYS 03 St Marys Road,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2346273, 51.7443319, 0.0], [-1.2340853, 51.7446239, 0.0], [-1.2342573, 51.7447869, 0.0], [-1.2339893, 51.7449199, 0.0], [-1.2341773, 51.7451219, 0.0], [-1.2346003, 51.7449259, 0.0], [-1.23631, 51.7460834, 0.0], [-1.2365353, 51.7460701, 0.0], [-1.2367713, 51.7463425, 0.0], [-1.2365782, 51.746482, 0.0], [-1.2373614, 51.7471529, 0.0], [-1.237812, 51.74702, 0.0], [-1.2377409, 51.7468788, 0.0], [-1.23782, 51.7467178, 0.0], [-1.2378522, 51.7466157, 0.0], [-1.2374871, 51.7464379, 0.0], [-1.2371921, 51.7458629, 0.0], [-1.2369013, 51.7460894, 0.0], [-1.2366104, 51.7458775, 0.0], [-1.236428, 51.7455852, 0.0], [-1.2346273, 51.7443319, 0.0]]]}, ""bbox"": [-1.2378522, 51.7443319, -1.2339893, 51.7471529]}], ""bbox"": [-1.2378522, 51.7443319, -1.2339893, 51.7471529]}",stmarysrd@oxfordtogether.org,
St Mary's,ST.MARYS 05 Bullingdon Road,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2398505, 51.7446751, 0.0], [-1.2397368, 51.7443797, 0.0], [-1.2395823, 51.7443031, 0.0], [-1.2375331, 51.7452398, 0.0], [-1.2361169, 51.7459937, 0.0], [-1.2359291, 51.7461997, 0.0], [-1.2357414, 51.7464056, 0.0], [-1.2353122, 51.746854, 0.0], [-1.2359345, 51.7470333, 0.0], [-1.2366104, 51.7461831, 0.0], [-1.2374687, 51.7457579, 0.0], [-1.2398505, 51.7446751, 0.0]]]}, ""bbox"": [-1.2398505, 51.7443031, -1.2353122, 51.7470333]}], ""bbox"": [-1.2398505, 51.7443031, -1.2353122, 51.7470333]}",bullingdon@oxfordtogether.org,
St Mary's,ST.MARYS 04 Leon Close,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2336761, 51.7465119, 0.0], [-1.2349581, 51.7468806, 0.0], [-1.2349957, 51.7461798, 0.0], [-1.235158, 51.7460428, 0.0], [-1.2353739, 51.7459589, 0.0], [-1.2358272, 51.7458244, 0.0], [-1.2350225, 51.7453328, 0.0], [-1.2336761, 51.7465119, 0.0]]]}, ""bbox"": [-1.2358272, 51.7453328, -1.2336761, 51.7468806]}], ""bbox"": [-1.2358272, 51.7453328, -1.2336761, 51.7468806]}",leoncl@oxfordtogether.org,
St Mary's,ST.MARYS 08 Regent Street,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2397378, 51.7456433, 0.0], [-1.2394374, 51.7452647, 0.0], [-1.237989, 51.7457231, 0.0], [-1.2383548, 51.7462504, 0.0], [-1.239043, 51.7460394, 0.0], [-1.2396212, 51.7458218, 0.0], [-1.2395427, 51.7457409, 0.0], [-1.2397378, 51.7456433, 0.0]]]}, ""bbox"": [-1.2397378, 51.7452647, -1.237989, 51.7462504]}], ""bbox"": [-1.2397378, 51.7452647, -1.237989, 51.7462504]}",regent@oxfordtogether.org,
St Mary's,ST.MARYS 10 James Street,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2404271, 51.746237, 0.0], [-1.2402733, 51.7458611, 0.0], [-1.2400382, 51.7459555, 0.0], [-1.2398532, 51.7457446, 0.0], [-1.239043, 51.7460394, 0.0], [-1.238552, 51.7461868, 0.0], [-1.2383548, 51.7462504, 0.0], [-1.2384151, 51.7463539, 0.0], [-1.2382971, 51.7464139, 0.0], [-1.2384151, 51.7465269, 0.0], [-1.2380181, 51.7467129, 0.0], [-1.2378522, 51.7466157, 0.0], [-1.2377449, 51.7469279, 0.0], [-1.237812, 51.74702, 0.0], [-1.2373614, 51.7471529, 0.0], [-1.2371709, 51.7470009, 0.0], [-1.2369107, 51.7473331, 0.0], [-1.2366667, 51.7476419, 0.0], [-1.2374659, 51.7478944, 0.0], [-1.2383886, 51.7469079, 0.0], [-1.2404271, 51.746237, 0.0]]]}, ""bbox"": [-1.2404271, 51.7457446, -1.2366667, 51.7478944]}], ""bbox"": [-1.2404271, 51.7457446, -1.2366667, 51.7478944]}",james@oxfordtogether.org,
St Mary's,ST.MARYS 09 Crown Street,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2366667, 51.7476419, 0.0], [-1.2371709, 51.7470009, 0.0], [-1.2367847, 51.7466821, 0.0], [-1.2362, 51.7475025, 0.0], [-1.2366667, 51.7476419, 0.0]]]}, ""bbox"": [-1.2371709, 51.7466821, -1.2362, 51.7476419]}], ""bbox"": [-1.2371709, 51.7466821, -1.2362, 51.7476419]}",crown@oxfordtogether.org,
St Mary's,ST.MARYS 11 Marston Street,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2383253, 51.7480667, 0.0], [-1.2393526, 51.7483689, 0.0], [-1.2399266, 51.7477745, 0.0], [-1.2412355, 51.7472696, 0.0], [-1.2406702, 51.7467313, 0.0], [-1.2404094, 51.7462666, 0.0], [-1.2383886, 51.7469079, 0.0], [-1.2379498, 51.7473942, 0.0], [-1.2383481, 51.7475279, 0.0], [-1.2386794, 51.7476815, 0.0], [-1.238497, 51.7479372, 0.0], [-1.2383253, 51.7480667, 0.0]]]}, ""bbox"": [-1.2412355, 51.7462666, -1.2379498, 51.7483689]}], ""bbox"": [-1.2412355, 51.7462666, -1.2379498, 51.7483689]}",marston@oxfordtogether.org,
St Mary's,"ST.MARYS 15 Circus Street, Alhambra Lance ",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2421475, 51.748219, 0.0], [-1.2414447, 51.7485246, 0.0], [-1.2411229, 51.7488633, 0.0], [-1.2413535, 51.7489231, 0.0], [-1.2416378, 51.7489596, 0.0], [-1.2418363, 51.7487438, 0.0], [-1.2426732, 51.749119, 0.0], [-1.2436314, 51.7496274, 0.0], [-1.2430745, 51.7491142, 0.0], [-1.2424854, 51.748591, 0.0], [-1.2421475, 51.748219, 0.0]]]}, ""bbox"": [-1.2436314, 51.748219, -1.2411229, 51.7496274]}], ""bbox"": [-1.2436314, 51.748219, -1.2411229, 51.7496274]}",circus@oxfordtogether.org,
St Mary's,ST.MARYS 18 Bramwell Place,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2360314, 51.7460845, 0.0], [-1.2358272, 51.7458244, 0.0], [-1.235158, 51.7460428, 0.0], [-1.2349957, 51.7461798, 0.0], [-1.2349581, 51.7468806, 0.0], [-1.2351736, 51.7468241, 0.0], [-1.2353122, 51.746854, 0.0], [-1.2360314, 51.7460845, 0.0]]]}, ""bbox"": [-1.2360314, 51.7458244, -1.2349581, 51.7468806]}], ""bbox"": [-1.2360314, 51.7458244, -1.2349581, 51.7468806]}",bramwell@oxfordtogether.org,
Temple Cowley,TEMPLE COWLEY 11 Crescent Road,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.216406, 51.738669, 0.0], [-1.216186, 51.738523, 0.0], [-1.215998, 51.73856, 0.0], [-1.215859, 51.73845, 0.0], [-1.214947, 51.738643, 0.0], [-1.213992, 51.738742, 0.0], [-1.213906, 51.738663, 0.0], [-1.213118, 51.738756, 0.0], [-1.212388, 51.738663, 0.0], [-1.211401, 51.73833, 0.0], [-1.211213, 51.73847, 0.0], [-1.211031, 51.73839, 0.0], [-1.211176, 51.738277, 0.0], [-1.209996, 51.737819, 0.0], [-1.209845, 51.737965, 0.0], [-1.209674, 51.737905, 0.0], [-1.209781, 51.737776, 0.0], [-1.209105, 51.737556, 0.0], [-1.208998, 51.737689, 0.0], [-1.208349, 51.737487, 0.0], [-1.208225, 51.737673, 0.0], [-1.209624, 51.738151, 0.0], [-1.209757, 51.738004, 0.0], [-1.20984, 51.738036, 0.0], [-1.209642, 51.738221, 0.0], [-1.210028, 51.738364, 0.0], [-1.211288, 51.738888, 0.0], [-1.212286, 51.739121, 0.0], [-1.212892, 51.739188, 0.0], [-1.214083, 51.739181, 0.0], [-1.214845, 51.739171, 0.0], [-1.215607, 51.739015, 0.0], [-1.215955, 51.738862, 0.0], [-1.216406, 51.738669, 0.0]]]}, ""bbox"": [-1.216406, 51.737487, -1.208225, 51.739188]}], ""bbox"": [-1.216406, 51.737487, -1.208225, 51.739188]}",crescentrd@oxfordtogether.org,
Temple Cowley,"TEMPLE COWLEY 13 Badgers Walk, Leafield Road",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.215607, 51.739015, 0.0], [-1.214845, 51.739171, 0.0], [-1.212892, 51.739188, 0.0], [-1.212286, 51.739121, 0.0], [-1.211547, 51.738955, 0.0], [-1.211332, 51.739865, 0.0], [-1.211584, 51.739932, 0.0], [-1.21159, 51.740008, 0.0], [-1.21321, 51.740334, 0.0], [-1.21343, 51.740237, 0.0], [-1.214497, 51.739888, 0.0], [-1.215607, 51.739015, 0.0]]]}, ""bbox"": [-1.215607, 51.738955, -1.211332, 51.740334]}], ""bbox"": [-1.215607, 51.738955, -1.211332, 51.740334]}",badgerswalk@oxfordtogether.org,
Temple Cowley,"TEMPLE COWLEY 07 Marsh Road, Purland Close",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.212378, 51.737313, 0.0], [-1.21259, 51.737365, 0.0], [-1.212874, 51.737014, 0.0], [-1.212126, 51.736817, 0.0], [-1.211925, 51.737204, 0.0], [-1.212378, 51.737313, 0.0]]]}, ""bbox"": [-1.212874, 51.736817, -1.211925, 51.737365]}], ""bbox"": [-1.212874, 51.736817, -1.211925, 51.737365]}",marshrd@oxfordtogether.org,
